Wavelength[nm],Throughput
842.0,2.9232864630396435e-05
843.0,2.9250217705214275e-05
844.0,2.9259962278278435e-05
845.0,2.92381090069486e-05
846.0,2.918107026220869e-05
847.0,2.918079762930394e-05
848.0,2.9216570625541965e-05
849.0,2.9203744541352722e-05
850.0,2.9178286898914633e-05
851.0,2.917245355016384e-05
852.0,2.917540502532347e-05
853.0,2.919663218515144e-05
854.0,2.921863048443842e-05
855.0,2.921126153576146e-05
856.0,2.92198048713065e-05
857.0,2.9258833696246936e-05
858.0,2.9285994575343837e-05
859.0,2.9319180778854792e-05
860.0,2.9436897973099823e-05
861.0,2.959843769796494e-05
862.0,2.9598871358686967e-05
863.0,2.9578940930085925e-05
864.0,2.9531492322943073e-05
865.0,2.9499294383628046e-05
866.0,2.948570840353667e-05
867.0,2.946560758273072e-05
868.0,2.945941894189461e-05
869.0,2.9462609229642436e-05
870.0,2.947779256038085e-05
871.0,2.951348858655135e-05
872.0,2.954919776242812e-05
873.0,2.957282116919233e-05
874.0,2.9580795462773157e-05
875.0,2.9566118000183888e-05
876.0,2.953002167509384e-05
877.0,2.948877906319165e-05
878.0,2.9444819834741877e-05
879.0,2.9400160618972566e-05
880.0,2.9366904157774804e-05
881.0,2.9358476373318866e-05
882.0,2.9351927941787884e-05
883.0,2.9350159080343877e-05
884.0,2.9357029616046107e-05
885.0,2.9367061897710473e-05
886.0,2.936723894998416e-05
887.0,2.935436661774121e-05
888.0,2.9339035932276273e-05
889.0,2.9319260422107735e-05
890.0,2.9294035396820313e-05
891.0,2.925747653234604e-05
892.0,2.919900628988654e-05
893.0,2.9145016732513666e-05
894.0,2.9076003344673152e-05
895.0,2.8982308810386704e-05
896.0,2.8851372224219714e-05
897.0,2.868535817941379e-05
898.0,2.8490252224862293e-05
899.0,2.822910520313522e-05
900.0,2.790651268424766e-05
901.0,2.752350842516271e-05
902.0,2.7083175423572334e-05
903.0,2.6598097399525574e-05
904.0,2.6080307384997505e-05
905.0,2.5518615987924638e-05
906.0,2.491804684040474e-05
907.0,2.432599943988343e-05
908.0,2.3739328390329575e-05
909.0,2.3152940446483317e-05
910.0,2.2597092147273374e-05
911.0,2.2063805078252072e-05
912.0,2.154118214868528e-05
913.0,2.1023246616104977e-05
914.0,2.04774853044739e-05
915.0,1.990142404427816e-05
916.0,1.9294729246066008e-05
917.0,1.8627931530337116e-05
918.0,1.7899975295272483e-05
919.0,1.7139796584524088e-05
920.0,1.6332641125614606e-05
921.0,1.5460040512826466e-05
922.0,1.4573184968893042e-05
923.0,1.3675321479726583e-05
924.0,1.2756968001473472e-05
925.0,1.1862220499896293e-05
926.0,1.0990601181105182e-05
927.0,1.0158210840525592e-05
928.0,9.368266298483716e-06
929.0,8.617022220608527e-06
930.0,7.914964807838188e-06
931.0,7.2506982497391826e-06
932.0,6.62610046063534e-06
933.0,6.045883045661501e-06
934.0,5.502665408595489e-06
935.0,4.990179820557904e-06
936.0,4.513793930644575e-06
937.0,4.075151704501867e-06
938.0,3.6723465040807456e-06
939.0,3.302611805195918e-06
940.0,2.961967792536721e-06
941.0,2.6554036937249287e-06
942.0,2.3780164439777208e-06
943.0,2.1320733291411043e-06
944.0,1.9105311152535852e-06
945.0,1.7127358474577422e-06
946.0,1.5360888778488818e-06
947.0,1.3793970049061152e-06
948.0,1.240839434488208e-06
949.0,1.116119652267728e-06
950.0,1.0052226934519316e-06
951.0,9.069791163262361e-07
952.0,8.197708638959728e-07
953.0,7.415120955334102e-07
954.0,6.718466410618249e-07
955.0,6.086029420582432e-07
956.0,5.527248995452555e-07
957.0,5.02370186932629e-07
958.0,4.569790642997826e-07
959.0,4.161069172453031e-07
960.0,3.7954849995524653e-07
961.0,3.4747404154368665e-07
962.0,3.1817202403895645e-07
963.0,2.9162577769528753e-07
964.0,2.6751899906128884e-07
965.0,2.460113325450046e-07
966.0,2.2630022835081454e-07
967.0,2.08216768746974e-07
968.0,1.9187689049446527e-07
969.0,1.768543776442376e-07
970.0,1.6324729719344972e-07
971.0,0.0
972.0,0.0
973.0,0.0
974.0,0.0
975.0,0.0
976.0,0.0
977.0,0.0
978.0,0.0
979.0,0.0
980.0,0.0
981.0,0.0
982.0,0.0
983.0,0.0
984.0,0.0
985.0,0.0
986.0,0.0
987.0,0.0
988.0,0.0
989.0,0.0
990.0,0.0
991.0,0.0
992.0,0.0
993.0,0.0
994.0,0.0
995.0,0.0
996.0,0.0
997.0,0.0
998.0,0.0
999.0,0.0
1000.0,0.0
1001.0,
1002.0,
1003.0,
1004.0,
1005.0,
1006.0,
1007.0,
1008.0,
1009.0,
1010.0,
1011.0,
1012.0,
1013.0,
1014.0,
1015.0,
1016.0,
1017.0,
1018.0,
1019.0,
1020.0,
1021.0,
1022.0,
1023.0,
1024.0,
1025.0,
1026.0,
1027.0,
1028.0,
1029.0,
1030.0,
1031.0,
1032.0,
1033.0,
1034.0,
1035.0,
1036.0,
1037.0,
1038.0,
1039.0,
1040.0,
1041.0,
1042.0,
1043.0,
1044.0,
1045.0,
1046.0,
1047.0,
1048.0,
1049.0,
1050.0,
1051.0,
1052.0,
1053.0,
1054.0,
1055.0,
1056.0,
1057.0,
1058.0,
1059.0,
1060.0,
1061.0,
1062.0,
1063.0,
1064.0,
1065.0,
1066.0,
1067.0,
1068.0,
1069.0,
1070.0,
1071.0,
1072.0,
1073.0,
1074.0,
1075.0,
1076.0,
1077.0,
1078.0,
1079.0,
1080.0,
1081.0,
1082.0,
1083.0,
1084.0,
1085.0,
1086.0,
1087.0,
1088.0,
1089.0,
1090.0,
1091.0,
1092.0,
1093.0,
1094.0,
1095.0,
1096.0,
1097.0,
1098.0,
1099.0,
1100.0,
1101.0,
1102.0,
1103.0,
1104.0,
1105.0,
1106.0,
1107.0,
1108.0,
1109.0,
1110.0,
1111.0,
1112.0,
1113.0,
1114.0,
1115.0,
1116.0,
1117.0,
1118.0,
1119.0,
1120.0,
1121.0,
1122.0,
1123.0,
1124.0,
1125.0,
