Wavelength[nm],Throughput
779.0,2.8790835744330654e-05
780.0,2.8763125588665565e-05
781.0,2.8713304720321758e-05
782.0,2.8685080633822397e-05
783.0,2.8625457620947543e-05
784.0,2.857856217460312e-05
785.0,2.8538684313486448e-05
786.0,2.849204502919563e-05
787.0,2.8458316907480754e-05
788.0,2.843472010080862e-05
789.0,2.8395205161391783e-05
790.0,2.8354240494774245e-05
791.0,2.833870882455387e-05
792.0,2.8301120741522373e-05
793.0,2.8278195799861062e-05
794.0,2.8297528681578066e-05
795.0,2.8293699904025363e-05
796.0,2.8282900554610472e-05
797.0,2.8274784757290825e-05
798.0,2.822004225916752e-05
799.0,2.8097113193862316e-05
800.0,2.7924127891190882e-05
801.0,2.7634776363156655e-05
802.0,2.723653936559096e-05
803.0,2.6750985191517152e-05
804.0,2.618435244478721e-05
805.0,2.5542306212396453e-05
806.0,2.4890007585749625e-05
807.0,2.4195519180864737e-05
808.0,2.349311759533162e-05
809.0,2.2821117381726183e-05
810.0,2.213969653219752e-05
811.0,2.149134935342564e-05
812.0,2.088292250155276e-05
813.0,2.0275721289997085e-05
814.0,1.9668171125256874e-05
815.0,1.9083019250433943e-05
816.0,1.842122215960297e-05
817.0,1.769174968996551e-05
818.0,1.689759346105273e-05
819.0,1.597264537296089e-05
820.0,1.494546635977974e-05
821.0,1.3851738553391297e-05
822.0,1.2696981161892457e-05
823.0,1.1525724960735355e-05
824.0,1.0376397987711995e-05
825.0,9.270000477531994e-06
826.0,8.227373608143935e-06
827.0,7.265038902527831e-06
828.0,6.377220363955191e-06
829.0,5.567885067772665e-06
830.0,4.833014683437098e-06
831.0,4.167537995306492e-06
832.0,3.5645230166432626e-06
833.0,3.0268781232834284e-06
834.0,2.5512018051853112e-06
835.0,2.1378145601845973e-06
836.0,1.7829665337009595e-06
837.0,1.482779430425011e-06
838.0,1.2339430952008443e-06
839.0,1.0274946889490002e-06
840.0,8.584880859321698e-07
841.0,7.21887575775059e-07
842.0,6.118115892522961e-07
843.0,5.22093686312583e-07
844.0,4.491777295617182e-07
845.0,3.891457080691304e-07
846.0,3.390888755276928e-07
847.0,2.9826799586790804e-07
848.0,2.641978834383166e-07
849.0,2.3493403180977584e-07
850.0,2.100174497918022e-07
851.0,1.8850962492785744e-07
852.0,1.7030108870478955e-07
853.0,1.5452946613287699e-07
854.0,1.4077925213964633e-07
855.0,1.2861899405780531e-07
856.0,1.1797640000527505e-07
857.0,1.0890055208153157e-07
858.0,1.0035312889900328e-07
859.0,0.0
860.0,0.0
861.0,0.0
862.0,0.0
863.0,0.0
864.0,0.0
865.0,0.0
866.0,0.0
867.0,0.0
868.0,0.0
869.0,0.0
870.0,0.0
871.0,0.0
872.0,0.0
873.0,0.0
874.0,0.0
875.0,0.0
876.0,0.0
877.0,0.0
878.0,0.0
879.0,0.0
880.0,0.0
881.0,0.0
882.0,0.0
883.0,0.0
884.0,0.0
885.0,0.0
886.0,0.0
887.0,0.0
888.0,0.0
889.0,0.0
890.0,0.0
891.0,0.0
892.0,0.0
893.0,0.0
894.0,0.0
895.0,0.0
896.0,0.0
897.0,0.0
898.0,0.0
899.0,0.0
900.0,0.0
901.0,0.0
902.0,0.0
903.0,0.0
904.0,0.0
905.0,0.0
906.0,0.0
907.0,0.0
908.0,0.0
909.0,0.0
910.0,0.0
911.0,0.0
912.0,0.0
913.0,0.0
914.0,0.0
915.0,0.0
916.0,0.0
917.0,0.0
918.0,0.0
919.0,0.0
920.0,0.0
921.0,0.0
922.0,0.0
923.0,0.0
924.0,0.0
925.0,0.0
926.0,0.0
927.0,0.0
928.0,0.0
929.0,0.0
930.0,0.0
931.0,0.0
932.0,0.0
933.0,0.0
934.0,0.0
935.0,0.0
936.0,0.0
937.0,0.0
938.0,0.0
939.0,0.0
940.0,0.0
941.0,0.0
942.0,0.0
943.0,0.0
944.0,0.0
945.0,0.0
946.0,0.0
947.0,0.0
948.0,0.0
949.0,0.0
950.0,0.0
951.0,0.0
952.0,0.0
953.0,0.0
954.0,0.0
955.0,0.0
956.0,0.0
957.0,0.0
958.0,0.0
959.0,0.0
960.0,0.0
961.0,0.0
962.0,0.0
963.0,0.0
964.0,0.0
965.0,0.0
966.0,0.0
967.0,0.0
968.0,0.0
969.0,0.0
970.0,0.0
971.0,0.0
972.0,0.0
973.0,0.0
974.0,0.0
975.0,0.0
976.0,0.0
977.0,0.0
978.0,0.0
979.0,0.0
980.0,0.0
981.0,0.0
982.0,0.0
983.0,0.0
984.0,0.0
985.0,0.0
986.0,0.0
987.0,0.0
988.0,0.0
989.0,0.0
990.0,0.0
991.0,0.0
992.0,0.0
993.0,0.0
994.0,0.0
995.0,0.0
996.0,0.0
997.0,0.0
998.0,0.0
999.0,0.0
1000.0,0.0
1001.0,
1002.0,
1003.0,
1004.0,
1005.0,
1006.0,
1007.0,
1008.0,
1009.0,
1010.0,
1011.0,
1012.0,
1013.0,
1014.0,
1015.0,
1016.0,
1017.0,
1018.0,
1019.0,
1020.0,
1021.0,
1022.0,
1023.0,
1024.0,
1025.0,
1026.0,
1027.0,
1028.0,
1029.0,
1030.0,
1031.0,
1032.0,
1033.0,
1034.0,
1035.0,
1036.0,
1037.0,
1038.0,
1039.0,
1040.0,
1041.0,
1042.0,
1043.0,
1044.0,
1045.0,
1046.0,
1047.0,
1048.0,
1049.0,
1050.0,
1051.0,
1052.0,
1053.0,
1054.0,
1055.0,
1056.0,
1057.0,
1058.0,
1059.0,
1060.0,
1061.0,
1062.0,
1063.0,
1064.0,
1065.0,
1066.0,
1067.0,
1068.0,
1069.0,
1070.0,
1071.0,
1072.0,
1073.0,
1074.0,
1075.0,
1076.0,
1077.0,
1078.0,
1079.0,
1080.0,
1081.0,
1082.0,
1083.0,
1084.0,
1085.0,
1086.0,
1087.0,
1088.0,
1089.0,
1090.0,
1091.0,
1092.0,
1093.0,
1094.0,
1095.0,
1096.0,
1097.0,
1098.0,
1099.0,
1100.0,
1101.0,
1102.0,
1103.0,
1104.0,
1105.0,
1106.0,
1107.0,
1108.0,
1109.0,
1110.0,
1111.0,
1112.0,
1113.0,
1114.0,
1115.0,
1116.0,
1117.0,
1118.0,
1119.0,
1120.0,
1121.0,
1122.0,
1123.0,
1124.0,
1125.0,
